breakdown step partitionid runtime

InitialComputation 1 48 331

InitialComputation 1 49 526

InitialComputation 1 50 402

InitialComputation 1 51 513

InitialComputation 1 52 397

InitialComputation 1 53 358

InitialComputation 1 54 422

InitialComputation 1 55 521

InitialComputation 1 56 441

InitialComputation 1 57 294

InitialComputation 1 58 528

InitialComputation 1 59 376

InitialComputation 1 60 456

InitialComputation 1 61 397

InitialComputation 1 62 335

InitialComputation 1 63 431

InitialComputation 1 64 527

InitialComputation 1 65 445

InitialComputation 1 66 356

InitialComputation 1 67 534

InitialComputation 1 68 390

InitialComputation 1 69 506

InitialComputation 1 70 387

InitialComputation 1 71 335

InitialComputation 1 72 413

InitialComputation 1 73 547

InitialComputation 1 74 430

InitialComputation 1 75 299

InitialComputation 1 76 528

InitialComputation 1 77 383

InitialComputation 1 78 485

InitialComputation 1 79 380

InitialComputation 1 80 406

InitialComputation 1 81 420

InitialComputation 1 82 552

InitialComputation 1 83 420

InitialComputation 1 84 323

InitialComputation 1 85 507

InitialComputation 1 86 395

InitialComputation 1 87 472

InitialComputation 1 88 409

InitialComputation 1 89 352

InitialComputation 1 90 446

InitialComputation 1 91 516

InitialComputation 1 92 427

InitialComputation 1 93 325

InitialComputation 1 94 546

InitialComputation 1 95 404

InitialComputation 1 96 507

InitialComputation 1 97 386

InitialComputation 1 98 326

InitialComputation 1 99 439

InitialComputation 1 100 546

InitialComputation 1 101 435

InitialComputation 1 102 309

InitialComputation 1 103 527

InitialComputation 1 104 405

InitialComputation 1 105 514

InitialComputation 1 106 407

InitialComputation 1 107 352

InitialComputation 1 108 450

InitialComputation 1 109 508

InitialComputation 1 110 469

InitialComputation 1 111 305

InitialComputation 1 112 535

InitialComputation 1 113 400

InitialComputation 1 114 496

InitialComputation 1 115 409

InitialComputation 1 116 401

InitialComputation 1 117 441

InitialComputation 1 118 536

InitialComputation 1 119 423

InitialComputation 1 120 335

InitialComputation 1 121 507

InitialComputation 1 122 390

InitialComputation 1 123 666

InitialComputation 1 124 703

InitialComputation 1 125 728

InitialComputation 1 126 771

InitialComputation 1 127 843

InitialComputation 1 128 737

InitialComputation 1 129 721

InitialComputation 1 130 850

InitialComputation 1 131 712

InitialComputation 1 132 803

InitialComputation 1 133 1268

InitialComputation 1 134 1426

InitialComputation 1 135 1337

InitialComputation 1 136 1390

InitialComputation 1 137 1285

InitialComputation 1 138 1281

InitialComputation 1 139 1455

InitialComputation 1 140 1331

InitialComputation 1 141 1462

InitialComputation 1 142 1473

InitialComputation 1 143 1486

InitialComputation 1 144 1457

InitialComputation 1 145 1549

InitialComputation 1 146 1464

InitialComputation 1 147 1384

InitialComputation 1 148 1611

InitialComputation 1 149 1441

InitialComputation 1 150 1583

InitialComputation 1 151 1419

InitialComputation 1 152 1452

InitialComputation 1 153 1492

InitialComputation 1 154 1507

InitialComputation 1 155 1457

InitialComputation 1 156 1427

InitialComputation 1 157 1498

InitialComputation 1 158 1330

InitialComputation 1 159 1478

InitialComputation 1 160 1502

InitialComputation 1 161 1446

InitialComputation 1 162 1451

InitialComputation 1 163 1579

InitialComputation 1 164 1533

InitialComputation 1 165 1474

InitialComputation 1 166 1451

InitialComputation 1 167 1374

InitialComputation 1 168 1633

InitialComputation 1 169 1379

InitialComputation 1 170 1403

InitialComputation 1 171 1427

InitialComputation 1 172 1494

InitialComputation 1 173 1430

InitialComputation 1 174 1347

InitialComputation 1 175 1556

InitialComputation 1 176 1512

InitialComputation 1 177 1421

InitialComputation 1 178 1347

InitialComputation 1 179 1363

InitialComputation 1 180 1401

InitialComputation 1 181 1420

InitialComputation 1 182 1395

InitialComputation 1 183 1286

InitialComputation 1 184 1479

InitialComputation 1 185 1345

InitialComputation 1 186 1415

InitialComputation 1 187 1429

InitialComputation 1 188 1403

InitialComputation 1 189 1367

InitialComputation 1 190 1360

InitialComputation 1 191 1291

InitialComputation 1 192 1294

InitialComputation 1 193 1451

InitialComputation 1 194 1227

InitialComputation 1 195 1417

InitialComputation 1 196 1297

InitialComputation 1 197 1308

InitialComputation 1 198 1334

InitialComputation 1 199 1385

InitialComputation 1 200 1346

InitialComputation 1 201 1203

InitialComputation 1 202 1421

InitialComputation 1 203 1346

InitialComputation 1 204 1320

InitialComputation 1 205 1253

InitialComputation 1 206 1215

InitialComputation 1 207 1312

InitialComputation 1 208 1310

InitialComputation 1 209 1268

InitialComputation 1 210 1138

InitialComputation 1 211 1383

InitialComputation 1 212 1168

InitialComputation 1 213 1265

InitialComputation 1 214 1191

InitialComputation 1 215 1159

InitialComputation 1 216 1234

InitialComputation 1 217 1268

InitialComputation 1 218 1158

InitialComputation 1 219 1084

InitialComputation 1 220 1228

InitialComputation 1 221 1174

InitialComputation 1 222 1165

InitialComputation 1 223 1147

InitialComputation 1 224 1132

InitialComputation 1 225 1138

InitialComputation 1 226 1199

InitialComputation 1 227 1134

InitialComputation 1 228 1036

InitialComputation 1 229 1136

InitialComputation 1 230 964

InitialComputation 1 231 1115

InitialComputation 1 232 945

InitialComputation 1 233 979

InitialComputation 1 234 1032

InitialComputation 1 235 1063

InitialComputation 1 236 992

InitialComputation 1 237 869

InitialComputation 1 238 1042

InitialComputation 1 239 872

InitialComputation 1 240 925

InitialComputation 1 241 824

InitialComputation 1 242 812

InitialComputation 1 243 833

InitialComputation 1 244 888

InitialComputation 1 245 760

InitialComputation 1 246 642

InitialComputation 1 247 795

InitialComputation 1 248 612

InitialComputation 1 249 691

InitialComputation 1 250 563

InitialComputation 1 251 478

InitialComputation 2 0 107

InitialComputation 2 1 241

InitialComputation 2 2 154

InitialComputation 2 3 171

InitialComputation 2 4 160

InitialComputation 2 5 51

InitialComputation 2 6 223

InitialComputation 2 7 51

InitialComputation 2 8 140

InitialComputation 2 9 113

InitialComputation 2 10 200

InitialComputation 2 11 145

InitialComputation 2 12 72

InitialComputation 2 13 238

InitialComputation 2 14 76

InitialComputation 2 15 209

InitialComputation 2 16 69

InitialComputation 2 17 104

InitialComputation 2 18 134

InitialComputation 2 19 217

InitialComputation 2 20 128

InitialComputation 2 21 61

InitialComputation 2 22 183

InitialComputation 2 23 106

InitialComputation 2 24 197

InitialComputation 2 25 53

InitialComputation 2 26 100

InitialComputation 2 27 121

InitialComputation 2 28 219

InitialComputation 2 29 121

InitialComputation 2 30 71

InitialComputation 2 31 176

InitialComputation 2 32 68

InitialComputation 2 33 211

InitialComputation 2 34 60

InitialComputation 2 35 121

InitialComputation 2 36 136

InitialComputation 2 37 238

InitialComputation 2 38 99

InitialComputation 2 39 70

