breakdown step partitionid runtime
WorkStealingComputation 1 189 582
InitialComputation 1 190 1068
WorkStealingComputation 1 190 383
InitialComputation 1 191 954
WorkStealingComputation 1 191 481
InitialComputation 1 192 1128
WorkStealingComputation 1 192 294
InitialComputation 1 193 709
WorkStealingComputation 1 193 697
InitialComputation 1 194 988
WorkStealingComputation 1 194 400
InitialComputation 1 195 962
WorkStealingComputation 1 195 447
InitialComputation 1 196 1055
WorkStealingComputation 1 196 270
InitialComputation 1 197 852
WorkStealingComputation 1 197 539
InitialComputation 1 198 787
WorkStealingComputation 1 198 633
InitialComputation 1 199 1066
WorkStealingComputation 1 199 352
InitialComputation 1 200 888
WorkStealingComputation 1 200 564
InitialComputation 1 201 799
WorkStealingComputation 1 201 637
InitialComputation 1 202 1061
WorkStealingComputation 1 202 362
InitialComputation 1 203 949
WorkStealingComputation 1 203 468
InitialComputation 1 204 915
WorkStealingComputation 1 204 495
InitialComputation 1 205 996
WorkStealingComputation 1 205 396
InitialComputation 1 206 1050
WorkStealingComputation 1 206 310
InitialComputation 1 207 796
WorkStealingComputation 1 207 577
InitialComputation 1 208 590
WorkStealingComputation 1 208 834
InitialComputation 1 209 957
WorkStealingComputation 1 209 467
InitialComputation 1 210 1107
WorkStealingComputation 1 210 343
InitialComputation 1 211 803
WorkStealingComputation 1 211 381
InitialComputation 1 212 1151
WorkStealingComputation 1 212 272
InitialComputation 1 213 777
WorkStealingComputation 1 213 618
InitialComputation 1 214 1110
WorkStealingComputation 1 214 273
InitialComputation 1 215 1029
WorkStealingComputation 1 215 373
InitialComputation 1 216 838
WorkStealingComputation 1 216 545
InitialComputation 1 217 656
WorkStealingComputation 1 217 720
InitialComputation 1 218 717
WorkStealingComputation 1 218 705
InitialComputation 1 219 988
WorkStealingComputation 1 219 431
InitialComputation 1 220 1030
WorkStealingComputation 1 220 421
InitialComputation 1 221 903
WorkStealingComputation 1 221 311
InitialComputation 1 222 997
WorkStealingComputation 1 222 436
InitialComputation 1 223 833
WorkStealingComputation 1 223 582
InitialComputation 1 224 1150
WorkStealingComputation 1 224 240
InitialComputation 1 225 1048
WorkStealingComputation 1 225 356
InitialComputation 1 226 885
WorkStealingComputation 1 226 477
InitialComputation 1 227 946
WorkStealingComputation 1 227 438
InitialComputation 1 228 868
WorkStealingComputation 1 228 554
InitialComputation 1 229 1025
WorkStealingComputation 1 229 393
InitialComputation 1 230 734
WorkStealingComputation 1 230 721
InitialComputation 1 231 925
WorkStealingComputation 1 231 282
InitialComputation 1 232 945
WorkStealingComputation 1 232 481
InitialComputation 1 233 1028
WorkStealingComputation 1 233 382
InitialComputation 1 234 1074
WorkStealingComputation 1 234 319
InitialComputation 1 235 743
WorkStealingComputation 1 235 647
InitialComputation 1 236 788
WorkStealingComputation 1 236 585
InitialComputation 1 237 917
WorkStealingComputation 1 237 472
InitialComputation 1 238 948
WorkStealingComputation 1 238 467
InitialComputation 1 239 1081
WorkStealingComputation 1 239 334
InitialComputation 1 240 1080
WorkStealingComputation 1 240 369
InitialComputation 1 241 755
WorkStealingComputation 1 241 420
InitialComputation 1 242 826
WorkStealingComputation 1 242 611
InitialComputation 1 243 1037
WorkStealingComputation 1 243 352
InitialComputation 1 244 1126
WorkStealingComputation 1 244 255
InitialComputation 1 245 1083
WorkStealingComputation 1 245 309
InitialComputation 1 246 919
WorkStealingComputation 1 246 462
InitialComputation 1 247 881
WorkStealingComputation 1 247 491
InitialComputation 1 248 909
WorkStealingComputation 1 248 513
InitialComputation 1 249 1083
WorkStealingComputation 1 249 298
InitialComputation 1 250 1104
WorkStealingComputation 1 250 346
InitialComputation 1 251 898
WorkStealingComputation 1 251 304
InitialComputation 1 252 1207
WorkStealingComputation 1 252 208
InitialComputation 1 253 974
WorkStealingComputation 1 253 419
InitialComputation 1 254 1122
WorkStealingComputation 1 254 274
InitialComputation 1 255 1003
WorkStealingComputation 1 255 399
InitialComputation 1 256 573
WorkStealingComputation 1 256 818
InitialComputation 1 257 719
WorkStealingComputation 1 257 656
InitialComputation 1 258 917
WorkStealingComputation 1 258 500
InitialComputation 1 259 998
WorkStealingComputation 1 259 403
InitialComputation 1 260 996
WorkStealingComputation 1 260 453
InitialComputation 1 261 820
WorkStealingComputation 1 261 352
InitialComputation 1 262 731
WorkStealingComputation 1 262 703
InitialComputation 1 263 899
WorkStealingComputation 1 263 497
InitialComputation 1 264 949
WorkStealingComputation 1 264 431
InitialComputation 1 265 588
WorkStealingComputation 1 265 820
InitialComputation 1 266 674
WorkStealingComputation 1 266 711
InitialComputation 1 267 902
WorkStealingComputation 1 267 464
InitialComputation 1 268 834
WorkStealingComputation 1 268 586
InitialComputation 1 269 807
WorkStealingComputation 1 269 603
InitialComputation 1 270 785
WorkStealingComputation 1 270 615
InitialComputation 1 271 767
WorkStealingComputation 1 271 448
InitialComputation 1 272 860
WorkStealingComputation 1 272 570
InitialComputation 1 273 705
WorkStealingComputation 1 273 686
InitialComputation 1 274 846
WorkStealingComputation 1 274 531
InitialComputation 1 275 682
WorkStealingComputation 1 275 718
InitialComputation 1 276 687
WorkStealingComputation 1 276 698
InitialComputation 1 277 635
WorkStealingComputation 1 277 754
InitialComputation 1 278 608
WorkStealingComputation 1 278 806
InitialComputation 1 279 538
WorkStealingComputation 1 279 830
InitialComputation 2 0 98
WorkStealingComputation 2 0 5405
InitialComputation 2 1 84
WorkStealingComputation 2 1 5359
InitialComputation 2 2 130
WorkStealingComputation 2 2 5358
InitialComputation 2 3 224
WorkStealingComputation 2 3 5277
InitialComputation 2 4 155
WorkStealingComputation 2 4 5373
InitialComputation 2 5 179
WorkStealingComputation 2 5 5316
InitialComputation 2 6 162
WorkStealingComputation 2 6 5368
InitialComputation 2 7 181
WorkStealingComputation 2 7 5309
InitialComputation 2 8 136
WorkStealingComputation 2 8 5358
InitialComputation 2 9 53
WorkStealingComputation 2 9 5385
InitialComputation 2 10 53
WorkStealingComputation 2 10 5336
InitialComputation 2 11 122
WorkStealingComputation 2 11 5353
InitialComputation 2 12 153
WorkStealingComputation 2 12 5360
InitialComputation 2 13 211
WorkStealingComputation 2 13 5248
InitialComputation 2 14 97
WorkStealingComputation 2 14 5381
InitialComputation 2 15 170
WorkStealingComputation 2 15 5314
InitialComputation 2 16 138
WorkStealingComputation 2 16 5375
InitialComputation 2 17 190
WorkStealingComputation 2 17 5306
InitialComputation 2 18 111
WorkStealingComputation 2 18 5343
InitialComputation 2 19 55
WorkStealingComputation 2 19 5382
InitialComputation 2 20 58
WorkStealingComputation 2 20 5398
InitialComputation 2 21 127
WorkStealingComputation 2 21 5359
InitialComputation 2 22 154
WorkStealingComputation 2 22 5332
InitialComputation 2 23 181
WorkStealingComputation 2 23 5273
InitialComputation 2 24 110
WorkStealingComputation 2 24 5383
InitialComputation 2 25 180
WorkStealingComputation 2 25 5300
InitialComputation 2 26 139
WorkStealingComputation 2 26 5377
InitialComputation 2 27 184
WorkStealingComputation 2 27 5307
InitialComputation 2 28 90
WorkStealingComputation 2 28 5352
InitialComputation 2 29 86
WorkStealingComputation 2 29 5325
InitialComputation 2 30 60
WorkStealingComputation 2 30 5353
InitialComputation 2 31 133
WorkStealingComputation 2 31 5362
InitialComputation 2 32 136
WorkStealingComputation 2 32 5356
InitialComputation 2 33 216
WorkStealingComputation 2 33 5270
InitialComputation 2 34 107
WorkStealingComputation 2 34 5371
InitialComputation 2 35 176
WorkStealingComputation 2 35 5306
InitialComputation 2 36 147
WorkStealingComputation 2 36 5326
InitialComputation 2 37 192
WorkStealingComputation 2 37 5299
InitialComputation 2 38 106
WorkStealingComputation 2 38 5345
InitialComputation 2 39 117
WorkStealingComputation 2 39 5235
InitialComputation 2 40 111
WorkStealingComputation 2 40 5319
InitialComputation 2 41 100
WorkStealingComputation 2 41 5347
InitialComputation 2 42 139
WorkStealingComputation 2 42 5352
InitialComputation 2 43 217
WorkStealingComputation 2 43 5267
InitialComputation 2 44 113
WorkStealingComputation 2 44 5377
InitialComputation 2 45 190
WorkStealingComputation 2 45 5292
InitialComputation 2 46 143
WorkStealingComputation 2 46 5371
InitialComputation 2 47 188
WorkStealingComputation 2 47 5304
InitialComputation 2 48 105
WorkStealingComputation 2 48 5348
InitialComputation 2 49 108
WorkStealingComputation 2 49 5287
InitialComputation 2 50 78
WorkStealingComputation 2 50 5342
InitialComputation 2 51 104
WorkStealingComputation 2 51 5347
InitialComputation 2 52 138
WorkStealingComputation 2 52 5353
InitialComputation 2 53 204
WorkStealingComputation 2 53 5270
InitialComputation 2 54 52
WorkStealingComputation 2 54 5386
InitialComputation 2 55 176
WorkStealingComputation 2 55 5307
InitialComputation 2 56 133
WorkStealingComputation 2 56 5344
InitialComputation 2 57 187
WorkStealingComputation 2 57 5306
InitialComputation 2 58 90
WorkStealingComputation 2 58 5363
InitialComputation 2 59 67
WorkStealingComputation 2 59 5385
InitialComputation 2 60 97
WorkStealingComputation 2 60 5374
InitialComputation 2 61 119
WorkStealingComputation 2 61 5346
InitialComputation 2 62 134
WorkStealingComputation 2 62 5360
InitialComputation 2 63 196
WorkStealingComputation 2 63 5281
InitialComputation 2 64 111
WorkStealingComputation 2 64 5388
InitialComputation 2 65 166
WorkStealingComputation 2 65 5318
InitialComputation 2 66 114
WorkStealingComputation 2 66 5343
InitialComputation 2 67 181
WorkStealingComputation 2 67 5311
InitialComputation 2 68 85
WorkStealingComputation 2 68 5366
InitialComputation 2 69 72
WorkStealingComputation 2 69 5377
InitialComputation 2 70 65
WorkStealingComputation 2 70 5358
InitialComputation 2 71 131
WorkStealingComputation 2 71 5356
InitialComputation 2 72 136
WorkStealingComputation 2 72 5359
InitialComputation 2 73 209
WorkStealingComputation 2 73 5279
InitialComputation 2 74 110
WorkStealingComputation 2 74 5387
InitialComputation 2 75 165
WorkStealingComputation 2 75 5321
InitialComputation 2 76 125
WorkStealingComputation 2 76 5386
InitialComputation 2 77 178
WorkStealingComputation 2 77 5312
InitialComputation 2 78 97
WorkStealingComputation 2 78 5360
InitialComputation 2 79 96
WorkStealingComputation 2 79 5264
InitialComputation 2 80 80
WorkStealingComputation 2 80 5373
InitialComputation 2 81 103
WorkStealingComputation 2 81 5360
InitialComputation 2 82 143
WorkStealingComputation 2 82 5352
InitialComputation 2 83 215
WorkStealingComputation 2 83 5277
InitialComputation 2 84 131
WorkStealingComputation 2 84 5376
InitialComputation 2 85 166
WorkStealingComputation 2 85 5316
InitialComputation 2 86 146
WorkStealingComputation 2 86 5383
InitialComputation 2 87 180
WorkStealingComputation 2 87 5311
InitialComputation 2 88 94
WorkStealingComputation 2 88 5403
InitialComputation 2 89 101
WorkStealingComputation 2 89 5333
InitialComputation 2 90 66
WorkStealingComputation 2 90 5398
InitialComputation 2 91 171
WorkStealingComputation 2 91 5320
InitialComputation 2 92 137
WorkStealingComputation 2 92 5360
InitialComputation 2 93 176
WorkStealingComputation 2 93 5278
InitialComputation 2 94 116
WorkStealingComputation 2 94 5390
InitialComputation 2 95 179
WorkStealingComputation 2 95 5307
InitialComputation 2 96 111
WorkStealingComputation 2 96 5334
InitialComputation 2 97 185
WorkStealingComputation 2 97 5310
InitialComputation 2 98 91
WorkStealingComputation 2 98 5365
InitialComputation 2 99 98
WorkStealingComputation 2 99 5353
InitialComputation 2 100 61
WorkStealingComputation 2 100 5401
InitialComputation 2 101 175
WorkStealingComputation 2 101 5309
InitialComputation 2 102 136
WorkStealingComputation 2 102 5360
InitialComputation 2 103 212
WorkStealingComputation 2 103 5283
InitialComputation 2 104 122
WorkStealingComputation 2 104 5364
InitialComputation 2 105 168
WorkStealingComputation 2 105 5318
InitialComputation 2 106 146
WorkStealingComputation 2 106 5344
InitialComputation 2 107 184
WorkStealingComputation 2 107 5310
InitialComputation 2 108 104
WorkStealingComputation 2 108 5363
InitialComputation 2 109 83
WorkStealingComputation 2 109 5370
InitialComputation 2 110 53
WorkStealingComputation 2 110 5362
InitialComputation 2 111 188
WorkStealingComputation 2 111 5296
InitialComputation 2 112 133
WorkStealingComputation 2 112 5363
InitialComputation 2 113 215
WorkStealingComputation 2 113 5281
InitialComputation 2 114 118
WorkStealingComputation 2 114 5388
InitialComputation 2 115 175
WorkStealingComputation 2 115 5318
InitialComputation 2 116 137
WorkStealingComputation 2 116 5381
InitialComputation 2 117 179
WorkStealingComputation 2 117 5311
InitialComputation 2 118 101
WorkStealingComputation 2 118 5366
InitialComputation 2 119 77
WorkStealingComputation 2 119 5372
InitialComputation 2 120 79
WorkStealingComputation 2 120 5399
InitialComputation 2 121 116
WorkStealingComputation 2 121 5343
InitialComputation 2 122 136
WorkStealingComputation 2 122 5361
InitialComputation 2 123 205
WorkStealingComputation 2 123 5278
InitialComputation 2 124 109
WorkStealingComputation 2 124 5386
InitialComputation 2 125 182
WorkStealingComputation 2 125 5274
InitialComputation 2 126 134
WorkStealingComputation 2 126 5346
InitialComputation 2 127 189
WorkStealingComputation 2 127 5305
InitialComputation 2 128 104
WorkStealingComputation 2 128 5361
InitialComputation 2 129 184
WorkStealingComputation 2 129 5263
InitialComputation 2 130 79
WorkStealingComputation 2 130 5369
InitialComputation 2 131 144
WorkStealingComputation 2 131 5348
InitialComputation 2 132 196
WorkStealingComputation 2 132 5312
InitialComputation 2 133 199
WorkStealingComputation 2 133 5282
InitialComputation 2 134 109
WorkStealingComputation 2 134 5386
InitialComputation 2 135 177
WorkStealingComputation 2 135 5311
InitialComputation 2 136 129
WorkStealingComputation 2 136 5392
InitialComputation 2 137 427
WorkStealingComputation 2 137 5066
InitialComputation 2 138 381
WorkStealingComputation 2 138 5084
InitialComputation 2 139 422
WorkStealingComputation 2 139 5032
InitialComputation 2 140 362
WorkStealingComputation 2 140 5086
InitialComputation 2 141 406
WorkStealingComputation 2 141 5076
InitialComputation 2 142 415
WorkStealingComputation 2 142 5091
InitialComputation 2 143 464
WorkStealingComputation 2 143 5002
InitialComputation 2 144 470
WorkStealingComputation 2 144 5058
InitialComputation 2 145 494
WorkStealingComputation 2 145 5005
InitialComputation 2 146 444
WorkStealingComputation 2 146 5074
InitialComputation 2 147 499
WorkStealingComputation 2 147 4993
InitialComputation 2 148 1725
WorkStealingComputation 2 148 3746
InitialComputation 2 149 1316
WorkStealingComputation 2 149 4121
InitialComputation 2 150 1295
WorkStealingComputation 2 150 4175
InitialComputation 2 151 1606
WorkStealingComputation 2 151 3874
InitialComputation 2 152 1114
WorkStealingComputation 2 152 4393
InitialComputation 2 153 1108
WorkStealingComputation 2 153 4348
InitialComputation 2 154 1294
WorkStealingComputation 2 154 4229
InitialComputation 2 155 1177
WorkStealingComputation 2 155 4318
InitialComputation 2 156 325
WorkStealingComputation 2 156 5176
InitialComputation 2 157 1142
WorkStealingComputation 2 157 4360
InitialComputation 2 158 1861
WorkStealingComputation 2 158 3566
InitialComputation 2 159 1460
WorkStealingComputation 2 159 3954
InitialComputation 2 160 1139
WorkStealingComputation 2 160 4297
InitialComputation 2 161 1603
WorkStealingComputation 2 161 3838
InitialComputation 2 162 1418
WorkStealingComputation 2 162 4082
InitialComputation 2 163 1137
WorkStealingComputation 2 163 4342
InitialComputation 2 164 1282
WorkStealingComputation 2 164 4239
InitialComputation 2 165 1267
WorkStealingComputation 2 165 4227
InitialComputation 2 166 421
WorkStealingComputation 2 166 5037
InitialComputation 2 167 1158
WorkStealingComputation 2 167 4340
InitialComputation 2 168 1669
WorkStealingComputation 2 168 3796
InitialComputation 2 169 1569
WorkStealingComputation 2 169 3910
InitialComputation 2 170 1295
WorkStealingComputation 2 170 4145
InitialComputation 2 171 1672
WorkStealingComputation 2 171 3817
InitialComputation 2 172 1156
WorkStealingComputation 2 172 4351
InitialComputation 2 173 1929
WorkStealingComputation 2 173 3550
InitialComputation 2 174 1359
WorkStealingComputation 2 174 4138
InitialComputation 2 175 1481
WorkStealingComputation 2 175 4010
InitialComputation 2 176 377
WorkStealingComputation 2 176 5161
InitialComputation 2 177 1146
WorkStealingComputation 2 177 4351
InitialComputation 2 178 1980
WorkStealingComputation 2 178 3483
InitialComputation 2 179 1618
WorkStealingComputation 2 179 3860
InitialComputation 2 180 1269
WorkStealingComputation 2 180 4177
InitialComputation 2 181 1584
WorkStealingComputation 2 181 3910
InitialComputation 2 182 1337
WorkStealingComputation 2 182 4174
InitialComputation 2 183 1061
WorkStealingComputation 2 183 4407
InitialComputation 2 184 1560
WorkStealingComputation 2 184 3947
InitialComputation 2 185 687
WorkStealingComputation 2 185 4813
InitialComputation 2 186 460
WorkStealingComputation 2 186 5078
InitialComputation 2 187 1313
WorkStealingComputation 2 187 4182
InitialComputation 2 188 1798
WorkStealingComputation 2 188 3681
InitialComputation 2 189 1543
WorkStealingComputation 2 189 3896
InitialComputation 2 190 1418
WorkStealingComputation 2 190 4081
InitialComputation 2 191 1634
WorkStealingComputation 2 191 3859
InitialComputation 2 192 1078
WorkStealingComputation 2 192 4428
InitialComputation 2 193 1091
WorkStealingComputation 2 193 4417
InitialComputation 2 194 1421
WorkStealingComputation 2 194 4097
InitialComputation 2 195 4705
WorkStealingComputation 2 195 784
InitialComputation 2 196 1524
WorkStealingComputation 2 196 4013
InitialComputation 2 197 4172
WorkStealingComputation 2 197 1322
InitialComputation 2 198 1805
WorkStealingComputation 2 198 3688
InitialComputation 2 199 3718
WorkStealingComputation 2 199 1743
InitialComputation 2 200 2623
WorkStealingComputation 2 200 2870
InitialComputation 2 201 2982
WorkStealingComputation 2 201 2511
InitialComputation 2 202 3827
WorkStealingComputation 2 202 1676
InitialComputation 2 203 2299
WorkStealingComputation 2 203 3208
InitialComputation 2 204 2862
WorkStealingComputation 2 204 2648
InitialComputation 2 205 5147
WorkStealingComputation 2 205 337
InitialComputation 2 206 4932
WorkStealingComputation 2 206 584
InitialComputation 2 207 3674
WorkStealingComputation 2 207 1825
InitialComputation 2 208 3814
WorkStealingComputation 2 208 1660
InitialComputation 2 209 1694
WorkStealingComputation 2 209 3787
InitialComputation 2 210 2110
WorkStealingComputation 2 210 3339
InitialComputation 2 211 2420
WorkStealingComputation 2 211 3078
InitialComputation 2 212 4291
WorkStealingComputation 2 212 1213
InitialComputation 2 213 3626
WorkStealingComputation 2 213 1877
InitialComputation 2 214 3387
WorkStealingComputation 2 214 2123
InitialComputation 2 215 4085
WorkStealingComputation 2 215 1405
InitialComputation 2 216 2109
WorkStealingComputation 2 216 3378
InitialComputation 2 217 1312
WorkStealingComputation 2 217 4192
InitialComputation 2 218 4333
WorkStealingComputation 2 218 1137
InitialComputation 2 219 3214
WorkStealingComputation 2 219 2198
InitialComputation 2 220 4068
WorkStealingComputation 2 220 1373
InitialComputation 2 221 3561
WorkStealingComputation 2 221 1930
InitialComputation 2 222 2283
WorkStealingComputation 2 222 3229
InitialComputation 2 223 2962
WorkStealingComputation 2 223 2542
InitialComputation 2 224 3979
WorkStealingComputation 2 224 1529
InitialComputation 2 225 3562
WorkStealingComputation 2 225 1928
InitialComputation 2 226 4474
WorkStealingComputation 2 226 1048
InitialComputation 2 227 3211
WorkStealingComputation 2 227 2288
InitialComputation 2 228 3197
WorkStealingComputation 2 228 2278
InitialComputation 2 229 2722
WorkStealingComputation 2 229 2757
InitialComputation 2 230 4591
WorkStealingComputation 2 230 882
InitialComputation 2 231 4661
WorkStealingComputation 2 231 805
InitialComputation 2 232 3235
WorkStealingComputation 2 232 2272
InitialComputation 2 233 1686
WorkStealingComputation 2 233 3823
InitialComputation 2 234 1547
WorkStealingComputation 2 234 3980
InitialComputation 2 235 2892
WorkStealingComputation 2 235 2604
InitialComputation 2 236 2925
WorkStealingComputation 2 236 2604
InitialComputation 2 237 4812
WorkStealingComputation 2 237 682
InitialComputation 2 238 5057
WorkStealingComputation 2 238 412
InitialComputation 2 239 5008
WorkStealingComputation 2 239 357
InitialComputation 2 240 3353
WorkStealingComputation 2 240 2106
InitialComputation 2 241 1821
WorkStealingComputation 2 241 3678
InitialComputation 2 242 1512
WorkStealingComputation 2 242 4001
InitialComputation 2 243 4172
WorkStealingComputation 2 243 1330
InitialComputation 2 244 4422
WorkStealingComputation 2 244 1085
InitialComputation 2 245 1921
WorkStealingComputation 2 245 3579
InitialComputation 2 246 3590
WorkStealingComputation 2 246 1939
InitialComputation 2 247 2295
WorkStealingComputation 2 247 3207
InitialComputation 2 248 2505
WorkStealingComputation 2 248 2972
InitialComputation 2 249 4136
WorkStealingComputation 2 249 1313
InitialComputation 2 250 1289
WorkStealingComputation 2 250 4214
InitialComputation 2 251 4075
WorkStealingComputation 2 251 1413
InitialComputation 2 252 4733
WorkStealingComputation 2 252 769
InitialComputation 2 253 4703
WorkStealingComputation 2 253 787
InitialComputation 2 254 2160
WorkStealingComputation 2 254 3365
InitialComputation 2 255 4372
WorkStealingComputation 2 255 1117
InitialComputation 2 256 3933
WorkStealingComputation 2 256 1595
InitialComputation 2 257 1765
WorkStealingComputation 2 257 3737
InitialComputation 2 258 5301
WorkStealingComputation 2 258 171
InitialComputation 2 259 4446
WorkStealingComputation 2 259 918
InitialComputation 2 260 3623
WorkStealingComputation 2 260 1865
InitialComputation 2 261 4802
WorkStealingComputation 2 261 644
InitialComputation 2 262 2641
WorkStealingComputation 2 262 2867
InitialComputation 2 263 4303
WorkStealingComputation 2 263 1189
InitialComputation 2 264 2349
WorkStealingComputation 2 264 3164
InitialComputation 2 265 647
WorkStealingComputation 2 265 4854
InitialComputation 2 266 3100
WorkStealingComputation 2 266 2386
InitialComputation 2 267 2469
WorkStealingComputation 2 267 3033
InitialComputation 2 268 5350
WorkStealingComputation 2 268 144
InitialComputation 2 269 1891
WorkStealingComputation 2 269 3510
InitialComputation 2 270 1472
WorkStealingComputation 2 270 3998
InitialComputation 2 271 4657
WorkStealingComputation 2 271 817
InitialComputation 2 272 2384
WorkStealingComputation 2 272 3126
InitialComputation 2 273 542
WorkStealingComputation 2 273 4966
InitialComputation 2 274 3456
WorkStealingComputation 2 274 2057
InitialComputation 2 275 1937
WorkStealingComputation 2 275 3557
InitialComputation 2 276 260
WorkStealingComputation 2 276 5278
InitialComputation 2 277 1227
WorkStealingComputation 2 277 4272
InitialComputation 2 278 382
WorkStealingComputation 2 278 5099
InitialComputation 2 279 306
WorkStealingComputation 2 279 5131
InitialComputation 3 0 50
WorkStealingComputation 3 0 53866
InitialComputation 3 1 89
WorkStealingComputation 3 1 53830
InitialComputation 3 2 39
WorkStealingComputation 3 2 53713
InitialComputation 3 3 64
WorkStealingComputation 3 3 54069
InitialComputation 3 4 108
WorkStealingComputation 3 4 53805
InitialComputation 3 5 121
WorkStealingComputation 3 5 53777
InitialComputation 3 6 58
WorkStealingComputation 3 6 53513
InitialComputation 3 7 66
WorkStealingComputation 3 7 53826
InitialComputation 3 8 43
WorkStealingComputation 3 8 53392
InitialComputation 3 9 72
WorkStealingComputation 3 9 53844
InitialComputation 3 10 79
WorkStealingComputation 3 10 53786
InitialComputation 3 11 62
WorkStealingComputation 3 11 53811
InitialComputation 3 12 40
WorkStealingComputation 3 12 53521
InitialComputation 3 13 55
WorkStealingComputation 3 13 54062
InitialComputation 3 14 95
WorkStealingComputation 3 14 54007
InitialComputation 3 15 45
WorkStealingComputation 3 15 53532
InitialComputation 3 16 74
WorkStealingComputation 3 16 53363
InitialComputation 3 17 96
WorkStealingComputation 3 17 53781
InitialComputation 3 18 57
WorkStealingComputation 3 18 53492
InitialComputation 3 19 41
WorkStealingComputation 3 19 53489
InitialComputation 3 20 79
WorkStealingComputation 3 20 53787
InitialComputation 3 21 60
WorkStealingComputation 3 21 53803
InitialComputation 3 22 44
WorkStealingComputation 3 22 53697
InitialComputation 3 23 68
WorkStealingComputation 3 23 54070
InitialComputation 3 24 65
WorkStealingComputation 3 24 53804
InitialComputation 3 25 48
WorkStealingComputation 3 25 53524
InitialComputation 3 26 46
WorkStealingComputation 3 26 53439
InitialComputation 3 27 74
WorkStealingComputation 3 27 53799
InitialComputation 3 28 45
WorkStealingComputation 3 28 53389
InitialComputation 3 29 57
WorkStealingComputation 3 29 53823
InitialComputation 3 30 102
WorkStealingComputation 3 30 53763
InitialComputation 3 31 57
WorkStealingComputation 3 31 53825
InitialComputation 3 32 50
WorkStealingComputation 3 32 54053
InitialComputation 3 33 64
WorkStealingComputation 3 33 54064
InitialComputation 3 34 67
WorkStealingComputation 3 34 53796
InitialComputation 3 35 50
WorkStealingComputation 3 35 53356
InitialComputation 3 36 57
WorkStealingComputation 3 36 53403
InitialComputation 3 37 144
WorkStealingComputation 3 37 53756
InitialComputation 3 38 54
WorkStealingComputation 3 38 53382
InitialComputation 3 39 53
WorkStealingComputation 3 39 53464
InitialComputation 3 40 108
WorkStealingComputation 3 40 53707
InitialComputation 3 41 61
WorkStealingComputation 3 41 53825
InitialComputation 3 42 52
WorkStealingComputation 3 42 54049
InitialComputation 3 43 74
WorkStealingComputation 3 43 54059
InitialComputation 3 44 50
WorkStealingComputation 3 44 53515
InitialComputation 3 45 54
WorkStealingComputation 3 45 53404
InitialComputation 3 46 50
WorkStealingComputation 3 46 53399
InitialComputation 3 47 121
WorkStealingComputation 3 47 53771
InitialComputation 3 48 47
WorkStealingComputation 3 48 53401
InitialComputation 3 49 62
WorkStealingComputation 3 49 53819
InitialComputation 3 50 53
WorkStealingComputation 3 50 53798
InitialComputation 3 51 59
WorkStealingComputation 3 51 53810
InitialComputation 3 52 48
WorkStealingComputation 3 52 54055
InitialComputation 3 53 69
WorkStealingComputation 3 53 53797
InitialComputation 3 54 67
WorkStealingComputation 3 54 53805
InitialComputation 3 55 46
WorkStealingComputation 3 55 53529
InitialComputation 3 56 41
WorkStealingComputation 3 56 53397
InitialComputation 3 57 65
WorkStealingComputation 3 57 53809
InitialComputation 3 58 63
WorkStealingComputation 3 58 53357
InitialComputation 3 59 46
WorkStealingComputation 3 59 53832
InitialComputation 3 60 38
WorkStealingComputation 3 60 53862
InitialComputation 3 61 74
WorkStealingComputation 3 61 53817
InitialComputation 3 62 40
WorkStealingComputation 3 62 54064
InitialComputation 3 63 60
WorkStealingComputation 3 63 54071
InitialComputation 3 64 40
WorkStealingComputation 3 64 53802
InitialComputation 3 65 89
WorkStealingComputation 3 65 53776
InitialComputation 3 66 42
WorkStealingComputation 3 66 53394
InitialComputation 3 67 41
WorkStealingComputation 3 67 53820
InitialComputation 3 68 37
WorkStealingComputation 3 68 53397
InitialComputation 3 69 45
WorkStealingComputation 3 69 53832
InitialComputation 3 70 56
WorkStealingComputation 3 70 53842
InitialComputation 3 71 58
WorkStealingComputation 3 71 53831
InitialComputation 3 72 37
WorkStealingComputation 3 72 53704
InitialComputation 3 73 71
WorkStealingComputation 3 73 54073
InitialComputation 3 74 64
WorkStealingComputation 3 74 53797
InitialComputation 3 75 40
WorkStealingComputation 3 75 53550
InitialComputation 3 76 81
WorkStealingComputation 3 76 53355
InitialComputation 3 77 65
WorkStealingComputation 3 77 53830
InitialComputation 3 78 41
WorkStealingComputation 3 78 53396
InitialComputation 3 79 35
WorkStealingComputation 3 79 53555
InitialComputation 3 80 37
WorkStealingComputation 3 80 53873
InitialComputation 3 81 60
WorkStealingComputation 3 81 53831
InitialComputation 3 82 78
WorkStealingComputation 3 82 53663
InitialComputation 3 83 65
WorkStealingComputation 3 83 54075
InitialComputation 3 84 68
WorkStealingComputation 3 84 53813
InitialComputation 3 85 94
WorkStealingComputation 3 85 54006
InitialComputation 3 86 80
WorkStealingComputation 3 86 53355
InitialComputation 3 87 77
WorkStealingComputation 3 87 53794
InitialComputation 3 88 52
WorkStealingComputation 3 88 53381
InitialComputation 3 89 56
WorkStealingComputation 3 89 53835
InitialComputation 3 90 78
WorkStealingComputation 3 90 53814
InitialComputation 3 91 57
WorkStealingComputation 3 91 53839
InitialComputation 3 92 40
WorkStealingComputation 3 92 54073
InitialComputation 3 93 61
WorkStealingComputation 3 93 54076
