sys alg graph depth mem
arabesque cliques youtube 4 97.6425893753767
arabesque cliques youtube 4 97.64598957449198
arabesque cliques youtube 4 97.73018439859152
arabesque cliques youtube 4 97.82427675276995
arabesque cliques youtube 4 97.8412007689476
arabesque cliques youtube 4 98.02670588344336
arabesque cliques youtube 4 98.04630708694458
arabesque cliques youtube 4 98.07368829101324
arabesque cliques youtube 4 98.21849627792835
arabesque cliques youtube 4 98.3367017135024
arabesque cliques youtube 4 98.37863060832024
arabesque cliques youtube 4 98.48973770439625
arabesque cliques youtube 4 98.53493442386389
arabesque cliques youtube 4 98.54612524062395
arabesque cliques youtube 4 98.59349429607391
arabesque cliques youtube 4 98.64598961174488
arabesque cliques youtube 4 98.66970396786928
arabesque cliques youtube 4 98.72411271184683
arabesque cliques youtube 4 98.73411928862333
arabesque cliques youtube 4 98.77420172840357
arabesque cliques youtube 4 98.93001817911863
arabesque cliques youtube 4 98.93724881857634
arabesque cliques youtube 4 98.97288797795773
arabesque cliques youtube 4 99.03740094602108
arabesque cliques youtube 4 99.36474159359932
arabesque cliques youtube 4 99.38036461919546
arabesque cliques youtube 4 99.3903693035245
arabesque cliques youtube 4 99.40363506227732
arabesque cliques youtube 4 99.40774630010128
arabesque cliques youtube 4 99.53661463409662
arabesque cliques youtube 4 99.61473771184683
arabesque cliques youtube 4 99.64572502672672
arabesque cliques youtube 4 99.67161928862333
arabesque cliques youtube 4 99.68524041771889
arabesque cliques youtube 4 99.71604057401419
arabesque cliques youtube 4 99.75601588189602
arabesque cliques youtube 4 99.78757363557816
arabesque cliques youtube 4 99.84911461174488
arabesque cliques youtube 4 100.06224238872528
arabesque cliques youtube 4 100.28661461919546
arabesque cliques youtube 4 100.31786461919546
arabesque cliques youtube 4 100.38036272674799
arabesque cliques youtube 4 100.40340635925531
arabesque cliques youtube 4 100.5171212926507
arabesque cliques youtube 4 100.62888523936272
arabesque cliques youtube 4 100.6849513053894
arabesque cliques youtube 4 100.72289634495974
arabesque cliques youtube 4 100.79684767127037
arabesque cliques youtube 4 100.89297560602427
arabesque cliques youtube 4 100.92507502436638
arabesque cliques youtube 4 100.94744934886694
arabesque cliques youtube 4 100.97386679053307
arabesque cliques youtube 4 101.01436381042004
arabesque cliques youtube 4 101.03531257808208
arabesque cliques youtube 4 101.17935133725405
arabesque cliques youtube 4 101.42837747186422
arabesque cliques youtube 4 101.47327721118927
arabesque cliques youtube 4 101.57467955350876
arabesque cliques youtube 4 101.58566783368587
arabesque cliques youtube 4 101.71737533062696
arabesque cliques youtube 4 101.76283795386553
arabesque cliques youtube 4 101.92259775847197
arabesque cliques youtube 4 102.0284921079874
arabesque cliques youtube 4 102.11332972347736
arabesque cliques youtube 4 102.15599429607391
arabesque cliques youtube 4 102.20035292953253
arabesque cliques youtube 4 102.38067527860403
arabesque cliques youtube 4 102.45033802092075
arabesque cliques youtube 4 102.47411267459393
arabesque cliques youtube 4 102.50587818026543
arabesque cliques youtube 4 102.66053611040115
arabesque cliques youtube 4 102.73157791048288
arabesque cliques youtube 4 102.99185825139284
arabesque cliques youtube 4 103.01974998414516
arabesque cliques youtube 4 103.22411661595106
arabesque cliques youtube 4 103.25745305418968
arabesque cliques youtube 4 103.32460699230433
arabesque cliques youtube 4 103.33348961174488
arabesque cliques youtube 4 103.4186350107193
arabesque cliques youtube 4 103.45024079829454
arabesque cliques youtube 4 103.48318060487509
arabesque cliques youtube 4 103.57393439859152
arabesque cliques youtube 4 103.6065743342042
arabesque cliques youtube 4 103.67583071440458
arabesque cliques youtube 4 103.74858862906694
arabesque cliques youtube 4 103.83348961174488
arabesque cliques youtube 4 103.87709945440292
arabesque cliques youtube 4 103.96976046264172
arabesque cliques youtube 4 104.10035968571901
arabesque cliques youtube 4 104.10911928862333
arabesque cliques youtube 4 104.44082950055599
arabesque cliques youtube 4 104.47386241704226
arabesque cliques youtube 4 104.58196094632149
arabesque cliques youtube 4 104.78873133659363
arabesque cliques youtube 4 104.84238821268082
arabesque cliques youtube 4 104.85015063732862
arabesque cliques youtube 4 104.86212311685085
arabesque cliques youtube 4 104.89436972886324
arabesque cliques youtube 4 104.89510375261307
arabesque cliques youtube 4 104.91161267459393
arabesque cliques youtube 4 105.05435827374458
arabesque cliques youtube 4 105.05974116176367
arabesque cliques youtube 4 105.1378441080451
arabesque cliques youtube 4 105.41903089731932
arabesque cliques youtube 4 105.59760744869709
arabesque cliques youtube 4 105.59842728078365
arabesque cliques youtube 4 105.69176407903433
arabesque cliques youtube 4 105.70697235316038
arabesque cliques youtube 4 105.70772778242826
arabesque cliques youtube 4 105.79911541193724
arabesque cliques youtube 4 105.83451407402754
arabesque cliques youtube 4 105.87248232215643
arabesque cliques youtube 4 105.93400026857853
arabesque cliques youtube 4 105.96737912297249
arabesque cliques youtube 4 106.0891722291708
arabesque cliques youtube 4 106.11473961174488
arabesque cliques youtube 4 106.13494133204222
arabesque cliques youtube 4 106.22260006517172
arabesque cliques youtube 4 106.23915755748749
arabesque cliques youtube 4 106.41936125606298
arabesque cliques youtube 4 106.48155303299427
arabesque cliques youtube 4 106.5063908547163
arabesque cliques youtube 4 106.73207239061594
arabesque cliques youtube 4 106.78502670675516
arabesque cliques youtube 4 106.84335695952177
arabesque cliques youtube 4 106.95972188562155
arabesque cliques youtube 4 107.01294381171465
arabesque cliques youtube 4 107.0911835283041
arabesque cliques youtube 4 107.11407924443483
arabesque cliques youtube 4 107.15144269168377
arabesque cliques youtube 4 107.19176346063614
arabesque cliques youtube 4 107.27876594662666
arabesque cliques youtube 4 107.3553562387824
arabesque cliques youtube 4 107.44547075033188
arabesque cliques youtube 4 107.4500565752387
arabesque cliques youtube 4 107.53889517486095
arabesque cliques youtube 4 107.66027434915304
arabesque cliques youtube 4 107.84911658614874
arabesque cliques youtube 4 107.88849513232708
arabesque cliques youtube 4 108.02098770439625
arabesque cliques youtube 4 108.2866779267788
arabesque cliques youtube 4 108.31998519599438
arabesque cliques youtube 4 108.40349206328392
arabesque cliques youtube 4 108.41161461919546
arabesque cliques youtube 4 108.56786271184683
arabesque cliques youtube 4 108.77491176128387
arabesque cliques youtube 4 108.83348961174488
arabesque cliques youtube 4 108.86685823649168
arabesque cliques youtube 4 108.88036658614874
arabesque cliques youtube 4 108.89598770439625
arabesque cliques youtube 4 108.95432572066784
arabesque cliques youtube 4 108.97098703682423
arabesque cliques youtube 4 108.9889265447855
arabesque cliques youtube 4 109.0128770545125
arabesque cliques youtube 4 109.0221196115017
arabesque cliques youtube 4 109.27679318189621
arabesque cliques youtube 4 109.30972889065742
arabesque cliques youtube 4 109.32535243779421
arabesque cliques youtube 4 109.3334896415472
arabesque cliques youtube 4 109.46745054423809
